sent_bytes,recv_bytes,sent_count,recv_count,disk_read_bytes,disk_write_bytes,disk_read_count,disk_write_count,cpu_usage,disk_read_wait,disk_write_wait,mem_usage,task_nvcsw,task_nivcsw,workload.type,workload.appname
0,0,0,0,1279488,19181568,79,1216,0,0,8664748,0,0,0,default,mysql
0,0,0,0,3395584,18427904,209,1146,0,0,4171679,0,0,0,default,mysql
0,0,0,0,4145152,18669568,194,1197,0,0,11458251,0,0,0,default,mysql
0,0,0,0,4431872,18640896,274,1188,0,0,31469040,0,0,0,default,mysql
0,0,0,0,4689920,18849792,289,1227,0,0,4399157,0,0,0,default,mysql
0,0,0,0,3596288,18628608,221,1105,0,0,2984312,0,0,0,default,mysql
0,0,0,0,1196032,20082688,73,1183,0,0,963255,0,0,0,default,mysql
0,0,0,0,5510656,21762048,339,1263,0,0,10060386,0,0,0,default,mysql
0,0,0,0,1984000,21950464,123,1236,0,0,28325635,0,0,0,default,mysql
0,0,0,0,3543040,26460160,219,1405,0,0,2873103,0,0,0,default,mysql
0,0,0,0,5345280,22204416,248,1289,0,0,47854822,0,0,0,default,mysql
0,0,0,0,3555328,20680704,219,1227,0,0,26903859,0,0,0,default,mysql
0,0,0,0,2506752,17522688,156,1134,0,0,119533973,0,0,0,default,mysql
0,0,0,0,3622400,21659648,224,1270,0,0,68226514,0,0,0,default,mysql
0,0,0,0,5390336,28606464,330,1492,0,0,8293202,0,0,0,default,mysql
0,0,0,0,3412480,22007808,213,1259,0,0,51997701,0,0,0,default,mysql
0,0,0,0,3387392,23224320,210,1332,0,0,200099871,0,0,0,default,mysql
0,0,0,0,4964352,22630400,303,1318,0,0,5378987,0,0,0,default,mysql
0,0,0,0,6881280,24059904,330,1362,0,0,6182104,0,0,0,default,mysql
0,0,0,0,6193152,24100864,379,1355,0,0,34668115,0,0,0,default,mysql
0,0,0,0,4657152,24518656,285,1392,0,0,4158757,0,0,0,default,mysql
0,0,0,0,4112384,23224320,221,1328,0,0,11805387,0,0,0,default,mysql
0,0,0,0,4210688,23764992,263,1319,0,0,75535337,0,0,0,default,mysql
0,0,0,0,6029312,22896640,371,1249,0,0,15707835,0,0,0,default,mysql
0,0,0,0,3022848,20639744,186,1227,0,0,12614063,0,0,0,default,mysql
0,0,0,0,4763648,23367680,293,1339,0,0,19175858,0,0,0,default,mysql
0,0,0,0,2621440,23871488,164,1335,0,0,56059229,0,0,0,default,mysql
0,0,0,0,3702784,24031232,229,1346,0,0,28955909,0,0,0,default,mysql
0,0,0,0,5869568,29065216,301,1390,0,0,6927293,0,0,0,default,mysql
0,0,0,0,5406720,26054656,334,1332,0,0,6785450,0,0,0,default,mysql
0,0,0,0,1929216,25088000,122,1364,0,0,62470219,0,0,0,default,mysql
0,0,0,0,2903040,23654400,183,1356,0,0,20813662,0,0,0,default,mysql
0,0,0,0,3683840,26972160,231,1338,0,0,36421762,0,0,0,default,mysql
0,0,0,0,4706304,27107328,293,1443,0,0,45653739,0,0,0,default,mysql
0,0,0,0,4019712,29331456,250,1393,0,0,20949710,0,0,0,default,mysql
0,0,0,0,5632000,29974528,316,1429,0,0,10880482,0,0,0,default,mysql
0,0,0,0,5447680,28467200,335,1389,0,0,12326602,0,0,0,default,mysql
0,0,0,0,6782976,28008448,323,1452,0,0,63435409,0,0,0,default,mysql
0,0,0,0,3170304,25452544,200,1385,0,0,8644927,0,0,0,default,mysql
0,0,0,0,4804608,26648576,299,1449,0,0,7038632,0,0,0,default,mysql
0,0,0,0,4378624,27185152,269,1465,0,0,3773404,0,0,0,default,mysql
0,0,0,0,3524096,24870912,155,1300,0,0,55313678,0,0,0,default,mysql
0,0,0,0,8720384,35643392,410,1505,0,0,8570871,0,0,0,default,mysql
0,0,0,0,3657728,29396992,227,1476,0,0,2596335,0,0,0,default,mysql
0,0,0,0,5292032,29609984,325,1509,0,0,18930379,0,0,0,default,mysql
0,0,0,0,5387776,28266496,304,1491,0,0,137942318,0,0,0,default,mysql
0,0,0,0,4239360,28094464,263,1494,0,0,81641045,0,0,0,default,mysql
0,0,0,0,5849088,26505216,358,1448,0,0,24236730,0,0,0,default,mysql
0,0,0,0,6791168,27799552,326,1488,0,0,36067673,0,0,0,default,mysql
0,0,0,0,5111808,27688960,222,1485,0,0,3422915,0,0,0,default,mysql
0,0,0,0,3999232,25698304,248,1343,0,0,7724335,0,0,0,default,mysql
0,0,0,0,8212480,36454400,506,1570,0,0,5461797,0,0,0,default,mysql
0,0,0,0,5789184,28987392,358,1485,0,0,53062667,0,0,0,default,mysql
0,0,0,0,6610944,29065216,250,1500,0,0,48781643,0,0,0,default,mysql
0,0,0,0,7176192,26296320,441,1354,0,0,27403012,0,0,0,default,mysql
0,0,0,0,5550080,27418624,308,1464,0,0,43278677,0,0,0,default,mysql
0,0,0,0,7061504,28770304,437,1502,0,0,12450617,0,0,0,default,mysql
0,0,0,0,3753472,28467200,235,1552,0,0,61594672,0,0,0,default,mysql
0,0,0,0,6324224,28323840,357,1528,0,0,17149774,0,0,0,default,mysql
0,0,0,0,4341760,27504640,240,1425,0,0,62352295,0,0,0,default,mysql
0,0,0,0,1306624,4308992,86,632,0,0,16100,0,0,0,default,mysql
0,0,0,0,8757248,54267904,478,2357,0,0,58755202,0,0,0,default,mysql
0,0,0,0,6701056,28807168,412,1511,0,0,4963068,0,0,0,default,mysql
0,0,0,0,7163904,29822976,440,1525,0,0,28011056,0,0,0,default,mysql
0,0,0,0,3325952,29655040,208,1553,0,0,9595704,0,0,0,default,mysql
0,0,0,0,4341760,29913088,271,1569,0,0,34068074,0,0,0,default,mysql
0,0,0,0,6193152,29540352,316,1536,0,0,5044693,0,0,0,default,mysql
0,0,0,0,6845952,29466624,393,1519,0,0,72385575,0,0,0,default,mysql
0,0,0,0,6819328,27586560,424,1395,0,0,13473720,0,0,0,default,mysql
